index,Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,avg_dayly_price,avg_weekly_price,avg_montly_price
2340,Essendon,3,h,1425000.0,S,8.0,3040.0,2.0,2.0,684.0,147.0,1950.0,Moonee Valley,-37.7585,144.9317,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2341,Essendon,2,u,660000.0,S,8.0,3040.0,1.0,1.0,263.0,113.0,1980.0,Moonee Valley,-37.7418,144.8977,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2342,Essendon,2,u,550000.0,VB,8.0,3040.0,1.0,1.0,0.0,83.0,1980.0,Moonee Valley,-37.7575,144.9298,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2343,Essendon,3,h,980000.0,VB,8.0,3040.0,1.0,1.0,445.0,,,Moonee Valley,-37.7505,144.8934,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2344,Essendon,3,h,1295000.0,PI,8.0,3040.0,1.0,3.0,688.0,105.0,1930.0,Moonee Valley,-37.7578,144.9317,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2345,Essendon,4,h,1900000.0,S,8.0,3040.0,1.0,2.0,733.0,,,Moonee Valley,-37.7587,144.91,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2346,Essendon,2,t,595000.0,S,8.0,3040.0,1.0,2.0,752.0,89.0,1990.0,Moonee Valley,-37.7553,144.9302,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2347,Essendon,3,h,911000.0,S,8.0,3040.0,2.0,2.0,225.0,98.0,2008.0,Moonee Valley,-37.7454,144.8987,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2348,Essendon,4,h,900000.0,SP,8.0,3040.0,2.0,1.0,288.0,210.0,1980.0,Moonee Valley,-37.7562,144.9286,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2349,Essendon,2,u,645000.0,S,8.0,3040.0,1.0,1.0,0.0,76.0,1980.0,Moonee Valley,-37.7495,144.9205,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2350,Essendon,4,h,1965000.0,S,8.0,3040.0,2.0,4.0,704.0,,,Moonee Valley,-37.7509,144.9219,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2351,Essendon,3,u,840000.0,S,8.0,3040.0,2.0,1.0,282.0,,,Moonee Valley,-37.7491,144.8917,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2352,Essendon,2,u,702500.0,S,8.0,3040.0,1.0,1.0,168.0,77.0,2008.0,Moonee Valley,-37.758,144.9311,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2353,Essendon,3,h,960000.0,S,8.0,3040.0,1.0,2.0,549.0,106.0,1950.0,Moonee Valley,-37.7479,144.8931,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2354,Essendon,4,h,1670000.0,S,8.0,3040.0,2.0,1.0,291.0,183.0,1920.0,Moonee Valley,-37.7544,144.9325,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2356,Essendon,4,h,1800000.0,S,8.0,3040.0,2.0,2.0,648.0,215.0,1910.0,Moonee Valley,-37.7493,144.9112,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2357,Essendon,4,t,1250000.0,PI,8.0,3040.0,3.0,2.0,374.0,267.0,2015.0,Moonee Valley,-37.7507,144.8911,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2358,Essendon,3,h,1365000.0,S,8.0,3040.0,1.0,1.0,754.0,,,Moonee Valley,-37.7528,144.8967,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2359,Essendon,2,h,1130000.0,SP,8.0,3040.0,1.0,1.0,646.0,100.0,1950.0,Moonee Valley,-37.7502,144.8923,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2360,Essendon,2,u,370000.0,PI,8.0,3040.0,1.0,3.0,0.0,55.0,1975.0,Moonee Valley,-37.7569,144.9256,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2361,Essendon,3,h,1467000.0,S,8.0,3040.0,2.0,2.0,188.0,171.0,1900.0,Moonee Valley,-37.7532,144.9178,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2362,Essendon,2,h,1315000.0,S,8.0,3040.0,1.0,0.0,634.0,,,Moonee Valley,-37.7406,144.894,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2363,Essendon,3,h,2390000.0,S,8.0,3040.0,1.0,1.0,669.0,,,Moonee Valley,-37.7534,144.9154,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2364,Essendon,3,h,1240000.0,S,8.0,3040.0,2.0,2.0,307.0,,,Moonee Valley,-37.7543,144.9249,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2365,Essendon,2,u,456000.0,S,8.0,3040.0,1.0,0.0,0.0,,,Moonee Valley,-37.7557,144.9222,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2366,Essendon,5,h,2800000.0,PI,8.0,3040.0,4.0,6.0,877.0,378.0,2005.0,Moonee Valley,-37.7491,144.9002,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2367,Essendon,1,u,325000.0,S,8.0,3040.0,1.0,1.0,0.0,,1975.0,Moonee Valley,-37.7447,144.9184,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2368,Essendon,2,u,521000.0,S,8.0,3040.0,1.0,1.0,0.0,,1970.0,Moonee Valley,-37.7504,144.9051,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2369,Essendon,2,u,645000.0,S,8.0,3040.0,1.0,1.0,228.0,,,Moonee Valley,-37.7531,144.9059,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2370,Essendon,4,h,1160000.0,S,8.0,3040.0,3.0,2.0,256.0,217.0,2015.0,Moonee Valley,-37.7527,144.8957,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2371,Essendon,2,u,445000.0,S,8.0,3040.0,1.0,1.0,916.0,,,Moonee Valley,-37.7502,144.9065,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2372,Essendon,6,h,2620000.0,S,8.0,3040.0,4.0,2.0,860.0,355.0,1930.0,Moonee Valley,-37.7484,144.9025,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2373,Essendon,3,h,1226000.0,S,8.0,3040.0,1.0,3.0,533.0,125.0,1955.0,Moonee Valley,-37.7462,144.8953,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2374,Essendon,3,h,825000.0,PI,8.0,3040.0,1.0,3.0,477.0,,,Moonee Valley,-37.7499,144.9127,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2375,Essendon,4,h,1402000.0,S,8.0,3040.0,2.0,1.0,554.0,193.0,1940.0,Moonee Valley,-37.7508,144.8937,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2376,Essendon,3,h,897000.0,S,8.0,3040.0,1.0,2.0,226.0,,2000.0,Moonee Valley,-37.7393,144.8931,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2377,Essendon,3,h,1240000.0,S,8.0,3040.0,1.0,1.0,503.0,,,Moonee Valley,-37.7456,144.9059,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2378,Essendon,3,h,1990000.0,S,8.0,3040.0,2.0,2.0,1021.0,,,Moonee Valley,-37.7415,144.8987,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2379,Essendon,3,h,855000.0,S,8.0,3040.0,1.0,2.0,396.0,116.0,1950.0,Moonee Valley,-37.7484,144.8907,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2380,Essendon,4,h,1775000.0,S,8.0,3040.0,2.0,2.0,725.0,,,Moonee Valley,-37.7551,144.9047,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2381,Essendon,2,u,411000.0,S,8.0,3040.0,1.0,1.0,0.0,,,Moonee Valley,-37.7547,144.9107,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2382,Essendon,4,h,1275000.0,S,8.0,3040.0,2.0,2.0,503.0,160.0,2008.0,Moonee Valley,-37.7513,144.8925,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2383,Essendon,5,h,1800000.0,PI,8.0,3040.0,2.0,2.0,611.0,,,Moonee Valley,-37.7527,144.9237,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2384,Essendon,4,h,1590000.0,S,8.0,3040.0,3.0,1.0,475.0,272.0,2007.0,Moonee Valley,-37.7418,144.8938,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2385,Essendon,2,u,606000.0,S,8.0,3040.0,1.0,2.0,0.0,93.0,1972.0,Moonee Valley,-37.7598,144.9128,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2386,Essendon,3,h,1385000.0,S,8.0,3040.0,2.0,1.0,619.0,137.0,1930.0,Moonee Valley,-37.7543,144.9318,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2387,Essendon,3,t,650000.0,S,8.0,3040.0,2.0,1.0,160.0,129.0,1985.0,Moonee Valley,-37.7403,144.8989,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2388,Essendon,2,u,460000.0,S,8.0,3040.0,1.0,1.0,0.0,72.0,1960.0,Moonee Valley,-37.7545,144.8964,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2389,Essendon,3,t,1000000.0,VB,8.0,3040.0,2.0,1.0,291.0,224.0,2013.0,Moonee Valley,-37.7499,144.8927,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2390,Essendon,3,h,980000.0,S,8.0,3040.0,1.0,1.0,464.0,,,Moonee Valley,-37.7545,144.9332,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2391,Essendon,2,u,520000.0,VB,8.0,3040.0,1.0,2.0,0.0,73.0,1975.0,Moonee Valley,-37.7486,144.9072,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2392,Essendon,2,u,585000.0,VB,8.0,3040.0,1.0,1.0,160.0,,,Moonee Valley,-37.7421,144.8995,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2393,Essendon,4,h,1295000.0,S,8.0,3040.0,2.0,2.0,696.0,,,Moonee Valley,-37.7465,144.8983,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2394,Essendon,3,t,720000.0,S,8.0,3040.0,1.0,2.0,190.0,142.0,1999.0,Moonee Valley,-37.7418,144.8918,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2395,Essendon,2,h,732500.0,S,8.0,3040.0,1.0,1.0,196.0,,,Moonee Valley,-37.7515,144.9084,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2396,Essendon,4,h,1635000.0,VB,8.0,3040.0,1.0,2.0,638.0,227.0,1900.0,Moonee Valley,-37.7523,144.9052,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2397,Essendon,2,u,485000.0,SP,8.0,3040.0,1.0,1.0,0.0,73.0,2010.0,Moonee Valley,-37.7504,144.9138,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2398,Essendon,3,h,980000.0,S,8.0,3040.0,1.0,3.0,503.0,,,Moonee Valley,-37.7463,144.8934,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2399,Essendon,3,u,840000.0,S,8.0,3040.0,2.0,2.0,282.0,,,Moonee Valley,-37.7468,144.9051,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2400,Essendon,2,h,1001000.0,S,8.0,3040.0,1.0,2.0,244.0,,1915.0,Moonee Valley,-37.7543,144.9307,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2401,Essendon,3,u,891000.0,S,8.0,3040.0,2.0,1.0,0.0,,,Moonee Valley,-37.7546,144.9134,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2402,Essendon,2,u,800000.0,S,8.0,3040.0,1.0,2.0,502.0,,,Moonee Valley,-37.7498,144.9048,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2403,Essendon,5,h,1575000.0,PI,8.0,3040.0,3.0,2.0,700.0,454.0,1988.0,Moonee Valley,-37.7461,144.9173,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2404,Essendon,1,u,280000.0,SP,8.0,3040.0,1.0,1.0,0.0,49.0,1960.0,Moonee Valley,-37.7475,144.9194,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2405,Essendon,4,h,1467000.0,S,8.0,3040.0,2.0,1.0,683.0,145.0,1920.0,Moonee Valley,-37.7439,144.9195,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2406,Essendon,3,h,770000.0,S,8.0,3040.0,1.0,0.0,438.0,,,Moonee Valley,-37.754,144.92600000000004,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2407,Essendon,2,u,446000.0,S,8.0,3040.0,1.0,1.0,0.0,,,Moonee Valley,-37.7534,144.9242,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2408,Essendon,2,h,890000.0,PI,8.0,3040.0,1.0,1.0,649.0,108.0,1950.0,Moonee Valley,-37.7445,144.9133,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2409,Essendon,2,h,870000.0,PI,8.0,3040.0,1.0,2.0,319.0,120.0,1920.0,Moonee Valley,-37.7555,144.9118,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2410,Essendon,4,h,1500000.0,S,8.0,3040.0,2.0,2.0,858.0,,,Moonee Valley,-37.7442,144.8934,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2411,Essendon,3,h,1266000.0,S,8.0,3040.0,1.0,2.0,635.0,,,Moonee Valley,-37.74,144.8941,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2412,Essendon,3,h,1134000.0,S,8.0,3040.0,1.0,1.0,551.0,114.0,1950.0,Moonee Valley,-37.7571,144.9335,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2413,Essendon,5,h,1756000.0,S,8.0,3040.0,2.0,5.0,963.0,,,Moonee Valley,-37.7501,144.9048,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2414,Essendon,1,u,320500.0,S,8.0,3040.0,1.0,1.0,0.0,52.0,1970.0,Moonee Valley,-37.7547,144.9107,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2415,Essendon,2,u,650000.0,S,8.0,3040.0,1.0,1.0,156.0,,1994.0,Moonee Valley,-37.746,144.9153,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2416,Essendon,2,h,1065000.0,VB,8.0,3040.0,1.0,2.0,477.0,143.0,1960.0,Moonee Valley,-37.7503,144.911,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2417,Essendon,2,u,667000.0,S,8.0,3040.0,1.0,1.0,206.0,,,Moonee Valley,-37.7426,144.9,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2418,Essendon,4,h,1610000.0,S,8.0,3040.0,2.0,2.0,601.0,250.0,2010.0,Moonee Valley,-37.7434,144.9256,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2419,Essendon,3,h,1695000.0,S,8.0,3040.0,1.0,3.0,855.0,,,Moonee Valley,-37.7432,144.8947,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2420,Essendon,2,h,930000.0,S,8.0,3040.0,1.0,2.0,225.0,107.0,1990.0,Moonee Valley,-37.7548,144.9113,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2421,Essendon,4,h,1870000.0,S,8.0,3040.0,1.0,1.0,700.0,,,Moonee Valley,-37.755,144.9233,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2422,Essendon,2,u,395000.0,SP,8.0,3040.0,1.0,1.0,0.0,68.0,1975.0,Moonee Valley,-37.7461,144.9058,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2423,Essendon,4,h,1726000.0,S,8.0,3040.0,2.0,2.0,705.0,,,Moonee Valley,-37.7497,144.9089,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2424,Essendon,3,h,1050000.0,S,8.0,3040.0,1.0,1.0,420.0,,,Moonee Valley,-37.7441,144.9041,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2425,Essendon,3,h,1470000.0,S,8.0,3040.0,1.0,1.0,687.0,120.0,2016.0,Moonee Valley,-37.7442,144.9045,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2426,Essendon,3,h,801500.0,S,8.0,3040.0,1.0,1.0,175.0,,,Moonee Valley,-37.7393,144.894,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2427,Essendon,2,u,480000.0,VB,8.0,3040.0,1.0,1.0,0.0,,2011.0,Moonee Valley,-37.7444,144.9116,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2428,Essendon,3,h,1475000.0,PI,8.0,3040.0,1.0,2.0,388.0,,1910.0,Moonee Valley,-37.7508,144.9163,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2429,Essendon,3,t,750000.0,VB,8.0,3040.0,1.0,1.0,253.0,145.0,1997.0,Moonee Valley,-37.7397,144.898,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2430,Essendon,2,u,390000.0,VB,8.0,3040.0,1.0,1.0,0.0,66.0,1970.0,Moonee Valley,-37.7554,144.9127,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2431,Essendon,2,u,453000.0,S,8.0,3040.0,1.0,1.0,0.0,,,Moonee Valley,-37.7494,144.921,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2432,Essendon,4,u,1170000.0,SP,8.0,3040.0,2.0,2.0,0.0,180.0,2013.0,Moonee Valley,-37.7465,144.91,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2433,Essendon,4,h,1600000.0,SP,8.0,3040.0,3.0,1.0,519.0,218.0,1930.0,Moonee Valley,-37.7517,144.9086,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2434,Essendon,4,h,1535000.0,SP,8.0,3040.0,1.0,2.0,638.0,227.0,1900.0,Moonee Valley,-37.7523,144.9052,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2435,Essendon,3,h,1400000.0,SP,8.0,3040.0,2.0,2.0,383.0,,,Moonee Valley,-37.7565,144.9241,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2436,Essendon,2,u,435000.0,S,8.0,3040.0,1.0,1.0,0.0,66.0,1970.0,Moonee Valley,-37.7461,144.9079,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2437,Essendon,2,u,457000.0,S,8.0,3040.0,1.0,1.0,0.0,,,Moonee Valley,-37.7534,144.9242,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2438,Essendon,3,h,1460000.0,S,8.0,3040.0,2.0,1.0,605.0,138.0,1920.0,Moonee Valley,-37.7546,144.9042,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2439,Essendon,2,u,736000.0,S,8.0,3040.0,1.0,1.0,0.0,106.0,1940.0,Moonee Valley,-37.7412,144.8974,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2440,Essendon,2,u,405000.0,S,8.0,3040.0,1.0,1.0,121.0,,1970.0,Moonee Valley,-37.7401,144.8923,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2441,Essendon,2,u,450000.0,SP,8.0,3040.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,-37.745,144.915,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2442,Essendon,2,u,740000.0,S,8.0,3040.0,1.0,1.0,250.0,104.0,1988.0,Moonee Valley,-37.7457,144.9061,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2443,Essendon,2,u,691000.0,SP,8.0,3040.0,1.0,1.0,201.0,80.0,1995.0,Moonee Valley,-37.7454,144.928,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2444,Essendon,2,u,370000.0,VB,8.0,3040.0,1.0,0.0,0.0,,,Moonee Valley,-37.7558,144.9233,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2445,Essendon,4,h,2355000.0,S,8.0,3040.0,2.0,3.0,715.0,273.0,1920.0,Moonee Valley,-37.7582,144.9128,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2446,Essendon,2,h,1255000.0,S,8.0,3040.0,1.0,1.0,0.0,,,Moonee Valley,-37.7488,144.9165,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2447,Essendon,4,h,1560000.0,S,8.0,3040.0,1.0,2.0,650.0,,1950.0,Moonee Valley,-37.7452,144.8941,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2448,Essendon,3,h,1330000.0,S,8.0,3040.0,1.0,4.0,687.0,,,Moonee Valley,-37.7585,144.9316,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2449,Essendon,3,h,1625000.0,S,8.0,3040.0,2.0,1.0,858.0,165.0,1938.0,Moonee Valley,-37.7417,144.8961,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2450,Essendon,3,h,1150000.0,S,8.0,3040.0,1.0,0.0,300.0,145.0,1900.0,Moonee Valley,-37.7548,144.9315,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2451,Essendon,3,h,1085000.0,S,8.0,3040.0,1.0,1.0,325.0,,,Moonee Valley,-37.7525,144.9232,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2452,Essendon,6,h,1800000.0,VB,8.0,3040.0,2.0,2.0,870.0,,,Moonee Valley,-37.7517,144.9018,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2453,Essendon,2,u,360000.0,VB,8.0,3040.0,1.0,1.0,0.0,68.0,1970.0,Moonee Valley,-37.754,144.9209,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2454,Essendon,2,u,645000.0,SP,8.0,3040.0,1.0,1.0,170.0,88.0,1994.0,Moonee Valley,-37.7475,144.8959,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2455,Essendon,1,u,250000.0,VB,8.0,3040.0,1.0,1.0,0.0,125.0,1970.0,Moonee Valley,-37.7523,144.9221,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2456,Essendon,3,h,1630000.0,S,8.0,3040.0,2.0,2.0,563.0,,,Moonee Valley,-37.7579,144.9114,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2457,Essendon,3,h,850000.0,PI,8.0,3040.0,2.0,1.0,580.0,,,Moonee Valley,-37.753,144.891,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2458,Essendon,3,u,872000.0,S,8.0,3040.0,1.0,1.0,862.0,135.0,1970.0,Moonee Valley,-37.7399,144.8964,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2459,Essendon,3,t,935000.0,PI,8.0,3040.0,2.0,2.0,247.0,,,Moonee Valley,-37.7462,144.8949,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2460,Essendon,2,u,630000.0,S,8.0,3040.0,1.0,1.0,0.0,83.0,1975.0,Moonee Valley,-37.7543,144.9066,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2461,Essendon,2,u,440000.0,S,8.0,3040.0,1.0,1.0,1011.0,77.0,1970.0,Moonee Valley,-37.7556,144.9132,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2462,Essendon,5,h,1811000.0,S,8.0,3040.0,3.0,2.0,657.0,284.0,1930.0,Moonee Valley,-37.7548,144.9098,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2463,Essendon,3,h,1500000.0,PI,8.0,3040.0,2.0,3.0,440.0,190.0,1930.0,Moonee Valley,-37.7524,144.9074,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2464,Essendon,3,h,1290000.0,S,8.0,3040.0,1.0,2.0,605.0,,,Moonee Valley,-37.7541,144.9265,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2465,Essendon,3,h,1045000.0,S,8.0,3040.0,1.0,1.0,429.0,,,Moonee Valley,-37.7453,144.9183,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2466,Essendon,3,h,1290000.0,S,8.0,3040.0,1.0,1.0,618.0,132.0,1960.0,Moonee Valley,-37.7442,144.9249,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2467,Essendon,2,h,953000.0,S,8.0,3040.0,1.0,1.0,414.0,,,Moonee Valley,-37.7466,144.8941,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2468,Essendon,3,h,1100000.0,PI,8.0,3040.0,1.0,2.0,0.0,700.0,1915.0,Moonee Valley,-37.7566,144.9155,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2469,Essendon,3,u,820000.0,S,8.0,3040.0,1.0,1.0,0.0,,,Moonee Valley,-37.752,144.9079,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2470,Essendon,4,h,1270000.0,PI,8.0,3040.0,2.0,2.0,411.0,266.0,1996.0,Moonee Valley,-37.757,144.9251,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2471,Essendon,3,h,1445000.0,S,8.0,3040.0,2.0,1.0,400.0,168.0,1910.0,Moonee Valley,-37.7542,144.9117,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2472,Essendon,4,h,1113000.0,S,8.0,3040.0,1.0,2.0,533.0,127.0,1950.0,Moonee Valley,-37.7509,144.8922,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2473,Essendon,2,u,370000.0,VB,8.0,3040.0,1.0,1.0,0.0,59.0,1960.0,Moonee Valley,-37.7482,144.908,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2474,Essendon,3,h,1505000.0,S,8.0,3040.0,2.0,2.0,625.0,,,Moonee Valley,-37.7489,144.9073,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2475,Essendon,2,t,590000.0,S,8.0,3040.0,1.0,1.0,0.0,,1970.0,Moonee Valley,-37.7451,144.9145,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
2476,Essendon North,2,u,396000.0,S,9.4,3041.0,1.0,1.0,0.0,56.0,1975.0,Moonee Valley,-37.7428,144.9086,Western Metropolitan,106.125,350.0,1500.0
2477,Essendon North,3,h,1580000.0,S,9.4,3041.0,2.0,2.0,758.0,,,Moonee Valley,-37.7401,144.9013,Western Metropolitan,106.125,350.0,1500.0
2478,Essendon North,2,u,393000.0,S,9.4,3041.0,1.0,1.0,999.0,,1970.0,Moonee Valley,-37.7396,144.90200000000004,Western Metropolitan,106.125,350.0,1500.0
2479,Essendon North,1,u,260000.0,S,9.4,3041.0,1.0,1.0,0.0,,,Moonee Valley,-37.7428,144.9086,Western Metropolitan,106.125,350.0,1500.0
2480,Essendon North,3,h,1320000.0,S,9.4,3041.0,1.0,1.0,766.0,,,Moonee Valley,-37.7388,144.9006,Western Metropolitan,106.125,350.0,1500.0
2481,Essendon North,2,u,450000.0,SP,9.4,3041.0,1.0,1.0,88.0,59.0,1960.0,Moonee Valley,-37.7389,144.8998,Western Metropolitan,106.125,350.0,1500.0
